bin, cx, cy, cz, volume, rel. src, strength, vol. strength
6779, 0, 1.01728, 27.3638, 0.41615, 0.00127349, 6.36744e+14, 1.53008e+15
6780, 0, 1.0154, 22.8139, 0.414604, 0.00114567, 5.72833e+14, 1.38164e+15
6781, 0, 1.01386, 18.264, 0.413346, 0.00104654, 5.23268e+14, 1.26593e+15
6782, 0, 1.01266, 13.7141, 0.412364, 0.000986096, 4.93048e+14, 1.19566e+15
6783, 0, 1.0118, 9.16414, 0.411662, 0.000923976, 4.61988e+14, 1.12225e+15
6784, 0, 1.01129, 4.6142, 0.411243, 0.000859255, 4.29628e+14, 1.04471e+15
6785, 0, 1.01111, 0.06425, 0.411102, 0.000816575, 4.08287e+14, 9.93153e+14
6786, 0, 1.01129, -4.4857, 0.411243, 0.000857875, 4.28938e+14, 1.04303e+15
6787, 0, 1.0118, -9.03564, 0.411662, 0.000915635, 4.57818e+14, 1.11212e+15
6788, 0, 1.01266, -13.5856, 0.412364, 0.000982826, 4.91413e+14, 1.1917e+15
6789, 0, 1.01386, -18.1355, 0.413346, 0.00104398, 5.21988e+14, 1.26283e+15
6790, 0, 1.0154, -22.6854, 0.414604, 0.0011421, 5.71048e+14, 1.37733e+15
6791, 0, 1.01728, -27.2353, 0.41615, 0.00126494, 6.32469e+14, 1.51981e+15
6792, 0, 1.01951, -31.7851, 0.417973, 0.00138611, 6.93054e+14, 1.65813e+15
6793, 0, 1.02207, -36.3349, 0.420093, 0.0015122, 7.561e+14, 1.79984e+15
6794, 0, 1.02498, -40.8846, 0.42249, 0.00195215, 9.76076e+14, 2.31029e+15
6795, 0, 1.02822, -45.4343, 0.425175, 0.00327942, 1.63971e+15, 3.85655e+15
6796, 0, 1.0318, -49.984, 0.42815, 0.00465452, 2.32726e+15, 5.43561e+15
6797, 0, 1.03572, -54.5335, 0.431418, 0.00606476, 3.03238e+15, 7.02886e+15
6798, 0, 1.03997, -59.083, 0.434982, 0.00354052, 1.77026e+15, 4.06973e+15
6799, 0, 1.04456, -63.6325, 0.438842, 0.000448813, 2.24406e+14, 5.1136e+14
6800, 0, 1.04948, -68.1818, 0.442992, 0.000323592, 1.61796e+14, 3.65234e+14
6801, 0, 1.05474, -72.731, 0.447465, 0.000200291, 1.00146e+14, 2.23807e+14
6802, 0, 1.06032, -77.2802, 0.452227, 7.43804e-05, 3.71902e+13, 8.22379e+13
6803, 0, 110.625, -38.2515, 35.7406, 0, 0, 0
6804, 0, 111.514, -40.8774, 34.6771, 0, 0, 0
6805, 0, 112.459, -43.484, 33.6123, 0, 0, 0
6806, 0, 113.461, -46.07, 32.5503, 0, 0, 0
6807, 0, 114.52, -48.6342, 31.4814, 0, 0, 0
6808, 0, 115.633, -51.1753, 30.4342, 0, 0, 0
6809, 0, 116.802, -53.6922, 29.3903, 0, 0, 0
6810, 0, 118.025, -56.1837, 28.3281, 0, 0, 0
6811, 0, 119.302, -58.6486, 27.283, 0, 0, 0
6812, 0, 120.633, -61.0856, 26.2447, 0, 0, 0
6813, 0, 122.016, -63.4936, 25.2233, 0, 0, 0
6814, 0, 123.452, -65.8715, 24.206, 0, 0, 0
6815, 0, 124.939, -68.2182, 23.1874, 0, 0, 0
6816, 0, 126.476, -70.5325, 22.18, 0, 0, 0
6817, 0, 128.064, -72.8133, 21.1766, 0, 0, 0
6818, 0, 129.7, -75.0596, 20.1924, 0, 0, 0
6819, 0, 131.386, -77.2702, 19.2101, 0, 0, 0
6820, 0, 133.119, -79.4441, 18.2377, 0, 0, 0
6821, 0, 134.899, -81.5803, 17.3044, 0, 0, 0
6822, 0, 136.725, -83.6778, 16.3886, 0, 0, 0
6823, 0, 138.596, -85.7356, 15.489, 0, 0, 0
6824, 0, 140.511, -87.7526, 14.6135, 0, 0, 0
6825, 0, 142.47, -89.728, 13.7505, 0, 0, 0
6826, 0, 144.472, -91.6607, 12.9258, 0, 0, 0
6827, 0, 146.515, -93.55, 12.1419, 0, 0, 0
6828, 0, 148.598, -95.3948, 11.38, 0, 0, 0
6829, 0, 150.721, -97.1942, 10.6573, 0, 0, 0
6830, 0, 152.883, -98.9475, 9.97462, 0, 0, 0
6831, 0, 155.083, -100.654, 9.32974, 0, 0, 0
6832, 0, 157.319, -102.312, 8.73756, 0, 0, 0
6833, 0, 109.12, -38.8438, 41.6127, 0, 0, 0
6834, 0, 110.07, -41.4548, 40.3943, 0, 0, 0
6835, 0, 111.076, -44.0466, 39.1782, 0, 0, 0
6836, 0, 112.137, -46.6182, 37.984, 0, 0, 0
6837, 0, 113.255, -49.1683, 36.7831, 0, 0, 0
6838, 0, 114.426, -51.6956, 35.5582, 0, 0, 0
6839, 0, 115.652, -54.1991, 34.3602, 0, 0, 0
6840, 0, 116.932, -56.6774, 33.162, 0, 0, 0
6841, 0, 118.265, -59.1295, 31.9752, 0, 0, 0
6842, 0, 119.651, -61.5541, 30.7853, 0, 0, 0
6843, 0, 121.089, -63.9502, 29.5907, 0, 0, 0
6844, 0, 122.578, -66.3166, 28.4148, 0, 0, 0
6845, 0, 124.117, -68.6522, 27.2314, 0, 0, 0
6846, 0, 125.707, -70.9558, 26.0797, 0, 0, 0
6847, 0, 127.346, -73.2264, 24.9309, 0, 0, 0
6848, 0, 129.034, -75.463, 23.7744, 0, 0, 0
6849, 0, 130.769, -77.6644, 22.6548, 0, 0, 0
6850, 0, 132.552, -79.8297, 21.5514, 0, 0, 0
6851, 0, 134.38, -81.9578, 20.4545, 0, 0, 0
6852, 0, 136.254, -84.0476, 19.375, 0, 0, 0
6853, 0, 138.173, -86.0983, 18.3215, 0, 0, 0
6854, 0, 140.135, -88.1089, 17.3063, 0, 0, 0
6855, 0, 142.141, -90.0783, 16.3262, 0, 0, 0
6856, 0, 144.188, -92.0058, 15.3644, 0, 0, 0
6857, 0, 146.276, -93.8902, 14.4331, 0, 0, 0
6858, 0, 148.404, -95.7309, 13.5525, 0, 0, 0
6859, 0, 150.571, -97.5269, 12.7019, 0, 0, 0
6860, 0, 152.777, -99.2774, 11.9057, 0, 0, 0
6861, 0, 155.019, -100.982, 11.1665, 0, 0, 0
6862, 0, 157.298, -102.638, 10.4701, 0, 0, 0
6863, 0, 107.273, -39.5707, 52.1491, 0, 0, 0
6864, 0, 108.298, -42.1633, 50.6932, 0, 0, 0
6865, 0, 109.378, -44.7371, 49.2221, 0, 0, 0
6866, 0, 110.512, -47.2909, 47.7386, 0, 0, 0
6867, 0, 111.702, -49.8236, 46.2697, 0, 0, 0
6868, 0, 112.945, -52.334, 44.795, 0, 0, 0
6869, 0, 114.242, -54.821, 43.332, 0, 0, 0
6870, 0, 115.591, -57.2832, 41.8639, 0, 0, 0
6871, 0, 116.992, -59.7197, 40.388, 0, 0, 0
6872, 0, 118.446, -62.1292, 38.9249, 0, 0, 0
6873, 0, 119.95, -64.5106, 37.4638, 0, 0, 0
6874, 0, 121.505, -66.8628, 36.0025, 0, 0, 0
6875, 0, 123.109, -69.1848, 34.549, 0, 0, 0
6876, 0, 124.763, -71.4754, 33.1012, 0, 0, 0
6877, 0, 126.465, -73.7335, 31.6771, 0, 0, 0
6878, 0, 128.216, -75.9581, 30.2673, 0, 0, 0
6879, 0, 130.013, -78.1483, 28.8577, 0, 0, 0
6880, 0, 131.855, -80.3029, 27.4719, 0, 0, 0
6881, 0, 133.744, -82.4209, 26.1109, 0, 0, 0
6882, 0, 135.677, -84.5015, 24.7794, 0, 0, 0
6883, 0, 137.655, -86.5435, 23.46, 0, 0, 0
6884, 0, 139.674, -88.546, 22.1785, 0, 0, 0
6885, 0, 141.737, -90.5082, 20.9274, 0, 0, 0
6886, 0, 143.84, -92.4291, 19.7282, 0, 0, 0
6887, 0, 145.983, -94.3078, 18.567, 0, 0, 0
6888, 0, 148.166, -96.1434, 17.4453, 0, 0, 0
6889, 0, 150.387, -97.9352, 16.4015, 0, 0, 0
6890, 0, 152.646, -99.6822, 15.3913, 0, 0, 0
6891, 0, 154.941, -101.384, 14.4435, 0, 0, 0
6892, 0, 157.272, -103.039, 13.5647, 0, 0, 0
6893, 0, 104.948, -40.4856, 64.0532, 0, 0, 0
6894, 0, 106.067, -43.055, 62.3206, 0, 0, 0
6895, 0, 107.241, -45.6061, 60.583, 0, 0, 0
6896, 0, 108.468, -48.1377, 58.8509, 0, 0, 0
6897, 0, 109.748, -50.6486, 57.1221, 0, 0, 0
6898, 0, 111.081, -53.1376, 55.3709, 0, 0, 0
6899, 0, 112.465, -55.6037, 53.6215, 0, 0, 0
6900, 0, 113.902, -58.0457, 51.857, 0, 0, 0
6901, 0, 115.39, -60.4625, 50.0966, 0, 0, 0
6902, 0, 116.928, -62.8529, 48.3307, 0, 0, 0
6903, 0, 118.517, -65.2159, 46.5806, 0, 0, 0
6904, 0, 120.154, -67.5503, 44.8402, 0, 0, 0
6905, 0, 121.841, -69.8551, 43.0812, 0, 0, 0
6906, 0, 123.575, -72.1293, 41.329, 0, 0, 0
6907, 0, 125.357, -74.3717, 39.5882, 0, 0, 0
6908, 0, 127.185, -76.5814, 37.8769, 0, 0, 0
6909, 0, 129.06, -78.7574, 36.167, 0, 0, 0
6910, 0, 130.979, -80.8985, 34.479, 0, 0, 0
6911, 0, 132.943, -83.004, 32.8193, 0, 0, 0
6912, 0, 134.951, -85.0727, 31.1939, 0, 0, 0
6913, 0, 137.002, -87.1038, 29.5852, 0, 0, 0
6914, 0, 139.094, -89.0963, 28.0169, 0, 0, 0
6915, 0, 141.228, -91.0493, 26.4946, 0, 0, 0
6916, 0, 143.402, -92.962, 25.0042, 0, 0, 0
6917, 0, 145.615, -94.8334, 23.5858, 0, 0, 0
6918, 0, 147.866, -96.6627, 22.2048, 0, 0, 0
6919, 0, 150.156, -98.4491, 20.9054, 0, 0, 0
6920, 0, 152.482, -100.192, 19.6506, 0, 0, 0
6921, 0, 154.843, -101.89, 18.4975, 0, 0, 0
6922, 0, 157.239, -103.542, 17.428, 0, 0, 0
6923, 0, 102.36, -41.504, 63.0417, 0, 0, 0
6924, 0, 103.585, -44.0476, 61.4367, 0, 0, 0
6925, 0, 104.862, -46.5734, 59.8141, 0, 0, 0
6926, 0, 106.192, -49.0802, 58.1775, 0, 0, 0
6927, 0, 107.573, -51.5668, 56.5316, 0, 0, 0
6928, 0, 109.005, -54.0321, 54.8819, 0, 0, 0
6929, 0, 110.489, -56.475, 53.2173, 0, 0, 0
6930, 0, 112.023, -58.8945, 51.5502, 0, 0, 0
6931, 0, 113.607, -61.2893, 49.8706, 0, 0, 0
6932, 0, 115.24, -63.6585, 48.1924, 0, 0, 0
6933, 0, 116.921, -66.0009, 46.5028, 0, 0, 0
6934, 0, 118.651, -68.3155, 44.8089, 0, 0, 0
6935, 0, 120.428, -70.6013, 43.1359, 0, 0, 0
6936, 0, 122.253, -72.8571, 41.4508, 0, 0, 0
6937, 0, 124.124, -75.082, 39.7586, 0, 0, 0
6938, 0, 126.039, -77.2751, 38.09, 0, 0, 0
6939, 0, 128, -79.4352, 36.4344, 0, 0, 0
6940, 0, 130.004, -81.5614, 34.7972, 0, 0, 0
6941, 0, 132.052, -83.6528, 33.1612, 0, 0, 0
6942, 0, 134.142, -85.7085, 31.5642, 0, 0, 0
6943, 0, 136.275, -87.7274, 29.9883, 0, 0, 0
6944, 0, 138.448, -89.7088, 28.441, 0, 0, 0
6945, 0, 140.661, -91.6516, 26.9509, 0, 0, 0
6946, 0, 142.914, -93.5551, 25.4827, 0, 0, 0
6947, 0, 145.204, -95.4185, 24.0816, 0, 0, 0
6948, 0, 147.533, -97.2407, 22.7278, 0, 0, 0
6949, 0, 149.898, -99.0211, 21.4372, 0, 0, 0
6950, 0, 152.298, -100.759, 20.2138, 0, 0, 0
6951, 0, 154.734, -102.453, 19.0526, 0, 0, 0
6952, 0, 157.203, -104.103, 17.9757, 0, 0, 0
6953, 0, 99.7676, -42.5241, 61.7411, 0, 0, 0
6954, 0, 101.098, -45.0419, 60.2573, 0, 0, 0
6955, 0, 102.479, -47.5423, 58.7543, 0, 0, 0
6956, 0, 103.911, -50.0243, 57.2478, 0, 0, 0
6957, 0, 105.394, -52.4866, 55.7061, 0, 0, 0
6958, 0, 106.927, -54.9281, 54.1545, 0, 0, 0
6959, 0, 108.51, -57.3479, 52.583, 0, 0, 0
6960, 0, 110.141, -59.7447, 51.0173, 0, 0, 0
6961, 0, 111.821, -62.1176, 49.4355, 0, 0, 0
6962, 0, 113.548, -64.4655, 47.8377, 0, 0, 0
6963, 0, 115.324, -66.7873, 46.2271, 0, 0, 0
6964, 0, 117.146, -69.0821, 44.6015, 0, 0, 0
6965, 0, 119.014, -71.3487, 42.9862, 0, 0, 0
6966, 0, 120.928, -73.5862, 41.3823, 0, 0, 0
6967, 0, 122.888, -75.7936, 39.7614, 0, 0, 0
6968, 0, 124.891, -77.97, 38.1503, 0, 0, 0
6969, 0, 126.937, -80.1143, 36.5348, 0, 0, 0
6970, 0, 129.027, -82.2255, 34.9406, 0, 0, 0
6971, 0, 131.159, -84.3029, 33.3569, 0, 0, 0
6972, 0, 133.332, -86.3454, 31.8114, 0, 0, 0
6973, 0, 135.547, -88.3521, 30.2877, 0, 0, 0
6974, 0, 137.801, -90.3223, 28.7758, 0, 0, 0
6975, 0, 140.094, -92.255, 27.3034, 0, 0, 0
6976, 0, 142.425, -94.1493, 25.8765, 0, 0, 0
6977, 0, 144.793, -96.0045, 24.4884, 0, 0, 0
6978, 0, 147.198, -97.8197, 23.1515, 0, 0, 0
6979, 0, 149.639, -99.5941, 21.8827, 0, 0, 0
6980, 0, 152.115, -101.327, 20.6695, 0, 0, 0
6981, 0, 154.624, -103.018, 19.5425, 0, 0, 0
6982, 0, 157.167, -104.665, 18.4837, 0, 0, 0
6983, 0, 97.1746, -43.5445, 60.4983, 0, 0, 0
6984, 0, 98.6104, -46.0365, 59.1407, 0, 0, 0
6985, 0, 100.096, -48.5116, 57.7507, 0, 0, 0
6986, 0, 101.631, -50.9686, 56.3426, 0, 0, 0
6987, 0, 103.215, -53.4066, 54.9106, 0, 0, 0
6988, 0, 104.848, -55.8244, 53.4776, 0, 0, 0
6989, 0, 106.529, -58.2209, 52.0281, 0, 0, 0
6990, 0, 108.258, -60.5952, 50.5448, 0, 0, 0
6991, 0, 110.034, -62.9461, 49.03, 0, 0, 0
6992, 0, 111.856, -65.2727, 47.5039, 0, 0, 0
6993, 0, 113.725, -67.574, 45.9871, 0, 0, 0
6994, 0, 115.64, -69.8488, 44.4537, 0, 0, 0
6995, 0, 117.599, -72.0964, 42.8976, 0, 0, 0
6996, 0, 119.603, -74.3156, 41.3477, 0, 0, 0
6997, 0, 121.651, -76.5055, 39.7886, 0, 0, 0
6998, 0, 123.742, -78.6651, 38.236, 0, 0, 0
6999, 0, 125.875, -80.7935, 36.6763, 0, 0, 0
7000, 0, 128.05, -82.8898, 35.1388, 0, 0, 0
7001, 0, 130.266, -84.9531, 33.5963, 0, 0, 0
7002, 0, 132.522, -86.9824, 32.0659, 0, 0, 0
7003, 0, 134.819, -88.977, 30.5731, 0, 0, 0
7004, 0, 137.154, -90.936, 29.0975, 0, 0, 0
7005, 0, 139.526, -92.8584, 27.6653, 0, 0, 0
7006, 0, 141.936, -94.7436, 26.2695, 0, 0, 0
7007, 0, 144.382, -96.5907, 24.9201, 0, 0, 0
7008, 0, 146.864, -98.3988, 23.6064, 0, 0, 0
7009, 0, 149.381, -100.167, 22.3466, 0, 0, 0
7010, 0, 151.932, -101.895, 21.1449, 0, 0, 0
7011, 0, 154.515, -103.582, 20.0248, 0, 0, 0
7012, 0, 157.13, -105.228, 18.9848, 0, 0, 0
7013, 0, 94.5815, -44.5649, 59.1432, 0, 0, 0
7014, 0, 96.1227, -47.0311, 57.9096, 0, 0, 0
7015, 0, 97.7124, -49.4809, 56.6465, 0, 0, 0
7016, 0, 99.3504, -51.913, 55.3627, 0, 0, 0
7017, 0, 101.036, -54.3266, 54.053, 0, 0, 0
7018, 0, 102.769, -56.7206, 52.7048, 0, 0, 0
7019, 0, 104.548, -59.094, 51.3236, 0, 0, 0
7020, 0, 106.374, -61.4457, 49.9437, 0, 0, 0
7021, 0, 108.247, -63.7747, 48.5527, 0, 0, 0
7022, 0, 110.165, -66.08, 47.1166, 0, 0, 0
7023, 0, 112.127, -68.3606, 45.6568, 0, 0, 0
7024, 0, 114.134, -70.6156, 44.1943, 0, 0, 0
7025, 0, 116.184, -72.844, 42.7161, 0, 0, 0
7026, 0, 118.278, -75.0449, 41.2386, 0, 0, 0
7027, 0, 120.415, -77.2172, 39.7357, 0, 0, 0
7028, 0, 122.593, -79.3602, 38.238, 0, 0, 0
7029, 0, 124.813, -81.4728, 36.7476, 0, 0, 0
7030, 0, 127.073, -83.5541, 35.248, 0, 0, 0
7031, 0, 129.373, -85.6033, 33.767, 0, 0, 0
7032, 0, 131.713, -87.6195, 32.287, 0, 0, 0
7033, 0, 134.091, -89.602, 30.8415, 0, 0, 0
7034, 0, 136.506, -91.5497, 29.4158, 0, 0, 0
7035, 0, 138.959, -93.462, 28.0041, 0, 0, 0
7036, 0, 141.447, -95.338, 26.6288, 0, 0, 0
7037, 0, 143.971, -97.1769, 25.2924, 0, 0, 0
7038, 0, 146.53, -98.978, 24.0193, 0, 0, 0
7039, 0, 149.123, -100.741, 22.7905, 0, 0, 0
7040, 0, 151.748, -102.464, 21.6086, 0, 0, 0
7041, 0, 154.406, -104.147, 20.4996, 0, 0, 0
7042, 0, 157.094, -105.79, 19.4724, 0, 0, 0
7043, 0, 91.9895, -45.585, 57.8147, 0, 0, 0
7044, 0, 93.6361, -48.0254, 56.7061, 0, 0, 0
7045, 0, 95.3299, -50.4497, 55.5622, 0, 0, 0
7046, 0, 97.0705, -52.8571, 54.3918, 0, 0, 0
7047, 0, 98.8573, -55.2463, 53.1802, 0, 0, 0
7048, 0, 100.69, -57.6165, 51.9532, 0, 0, 0
7049, 0, 102.569, -59.9667, 50.6929, 0, 0, 0
7050, 0, 104.493, -62.2958, 49.3905, 0, 0, 0
7051, 0, 106.461, -64.6028, 48.0642, 0, 0, 0
7052, 0, 108.473, -66.8869, 46.738, 0, 0, 0
7053, 0, 110.53, -69.147, 45.374, 0, 0, 0
7054, 0, 112.629, -71.3821, 43.9803, 0, 0, 0
7055, 0, 114.77, -73.5914, 42.5756, 0, 0, 0
7056, 0, 116.954, -75.7739, 41.1554, 0, 0, 0
7057, 0, 119.179, -77.9287, 39.7315, 0, 0, 0
7058, 0, 121.445, -80.055, 38.2845, 0, 0, 0
7059, 0, 123.751, -82.1517, 36.8412, 0, 0, 0
7060, 0, 126.096, -84.2181, 35.4001, 0, 0, 0
7061, 0, 128.48, -86.2532, 33.9668, 0, 0, 0
7062, 0, 130.903, -88.2564, 32.5317, 0, 0, 0
7063, 0, 133.362, -90.2266, 31.1131, 0, 0, 0
7064, 0, 135.859, -92.1632, 29.7182, 0, 0, 0
7065, 0, 138.391, -94.0653, 28.3453, 0, 0, 0
7066, 0, 140.958, -95.9321, 27.0135, 0, 0, 0
7067, 0, 143.56, -97.7628, 25.7044, 0, 0, 0
7068, 0, 146.196, -99.5568, 24.4288, 0, 0, 0
7069, 0, 148.864, -101.313, 23.2229, 0, 0, 0
7070, 0, 151.564, -103.032, 22.088, 0, 0, 0
7071, 0, 154.296, -104.711, 20.9905, 0, 0, 0
7072, 0, 157.058, -106.351, 19.9453, 0, 0, 0
7073, 0, 89.3741, -46.6142, 57.4797, 0, 0, 0
7074, 0, 91.1271, -49.0285, 56.4814, 0, 0, 0
7075, 0, 92.926, -51.4273, 55.4419, 0, 0, 0
7076, 0, 94.7701, -53.8096, 54.3686, 0, 0, 0
7077, 0, 96.6594, -56.1743, 53.2568, 0, 0, 0
7078, 0, 98.5933, -58.5205, 52.1089, 0, 0, 0
7079, 0, 100.571, -60.8472, 50.9206, 0, 0, 0
7080, 0, 102.593, -63.1536, 49.7072, 0, 0, 0
7081, 0, 104.659, -65.4385, 48.4584, 0, 0, 0
7082, 0, 106.767, -67.7011, 47.1733, 0, 0, 0
7083, 0, 108.917, -69.9404, 45.8677, 0, 0, 0
7084, 0, 111.109, -72.1555, 44.5437, 0, 0, 0
7085, 0, 113.343, -74.3455, 43.182, 0, 0, 0
7086, 0, 115.617, -76.5095, 41.8049, 0, 0, 0
7087, 0, 117.932, -78.6467, 40.4134, 0, 0, 0
7088, 0, 120.286, -80.756, 38.9958, 0, 0, 0
7089, 0, 122.679, -82.8368, 37.5844, 0, 0, 0
7090, 0, 125.111, -84.888, 36.1677, 0, 0, 0
7091, 0, 127.58, -86.909, 34.7673, 0, 0, 0
7092, 0, 130.086, -88.8989, 33.3539, 0, 0, 0
7093, 0, 132.628, -90.8569, 31.9493, 0, 0, 0
7094, 0, 135.206, -92.7822, 30.5762, 0, 0, 0
7095, 0, 137.819, -94.674, 29.2021, 0, 0, 0
7096, 0, 140.465, -96.5315, 27.8679, 0, 0, 0
7097, 0, 143.146, -98.3541, 26.5737, 0, 0, 0
7098, 0, 145.859, -100.141, 25.3155, 0, 0, 0
7099, 0, 148.604, -101.891, 24.1102, 0, 0, 0
7100, 0, 151.379, -103.605, 22.9461, 0, 0, 0
7101, 0, 154.185, -105.28, 21.8547, 0, 0, 0
7102, 0, 157.021, -106.917, 20.8448, 0, 0, 0
7103, 0, 86.5976, -47.7068, 61.8378, 0, 0, 0
7104, 0, 88.4636, -50.0935, 60.8913, 0, 0, 0
7105, 0, 90.3739, -52.4651, 59.8919, 0, 0, 0
7106, 0, 92.3281, -54.8207, 58.8483, 0, 0, 0
7107, 0, 94.326, -57.1594, 57.7526, 0, 0, 0
7108, 0, 96.367, -59.4802, 56.6122, 0, 0, 0
7109, 0, 98.451, -61.7821, 55.4323, 0, 0, 0
7110, 0, 100.577, -64.0642, 54.2042, 0, 0, 0
7111, 0, 102.745, -66.3256, 52.9259, 0, 0, 0
7112, 0, 104.955, -68.5654, 51.622, 0, 0, 0
7113, 0, 107.206, -70.7827, 50.2724, 0, 0, 0
7114, 0, 109.497, -72.9765, 48.8957, 0, 0, 0
7115, 0, 111.828, -75.1461, 47.4807, 0, 0, 0
7116, 0, 114.199, -77.2904, 46.0372, 0, 0, 0
7117, 0, 116.608, -79.4088, 44.5808, 0, 0, 0
7118, 0, 119.056, -81.5003, 43.1082, 0, 0, 0
7119, 0, 121.542, -83.5641, 41.614, 0, 0, 0
7120, 0, 124.065, -85.5993, 40.1088, 0, 0, 0
7121, 0, 126.624, -87.6052, 38.5928, 0, 0, 0
7122, 0, 129.219, -89.581, 37.0987, 0, 0, 0
7123, 0, 131.848, -91.526, 35.5971, 0, 0, 0
7124, 0, 134.513, -93.4393, 34.1239, 0, 0, 0
7125, 0, 137.211, -95.3201, 32.6678, 0, 0, 0
7126, 0, 139.942, -97.1679, 31.2324, 0, 0, 0
7127, 0, 142.706, -98.9816, 29.8336, 0, 0, 0
7128, 0, 145.501, -100.761, 28.488, 0, 0, 0
7129, 0, 148.327, -102.505, 27.1803, 0, 0, 0
7130, 0, 151.183, -104.214, 25.9263, 0, 0, 0
7131, 0, 154.068, -105.885, 24.7522, 0, 0, 0
7132, 0, 156.982, -107.519, 23.635, 0, 0, 0
7133, 0, 83.4662, -48.939, 68.9022, 0, 0, 0
7134, 0, 85.4596, -51.2945, 68.0146, 0, 0, 0
7135, 0, 87.4956, -53.6355, 67.0581, 0, 0, 0
7136, 0, 89.574, -55.9611, 66.0422, 0, 0, 0
7137, 0, 91.6943, -58.2704, 64.9609, 0, 0, 0
7138, 0, 93.8562, -60.5625, 63.8178, 0, 0, 0
7139, 0, 96.0594, -62.8364, 62.6147, 0, 0, 0
7140, 0, 98.3033, -65.0912, 61.3541, 0, 0, 0
7141, 0, 100.588, -67.3261, 60.0426, 0, 0, 0
7142, 0, 102.912, -69.5402, 58.6717, 0, 0, 0
7143, 0, 105.275, -71.7326, 57.2476, 0, 0, 0
7144, 0, 107.678, -73.9025, 55.7856, 0, 0, 0
7145, 0, 110.12, -76.0489, 54.271, 0, 0, 0
7146, 0, 112.599, -78.1711, 52.7371, 0, 0, 0
7147, 0, 115.115, -80.2683, 51.1692, 0, 0, 0
7148, 0, 117.669, -82.3397, 49.5691, 0, 0, 0
7149, 0, 120.259, -84.3843, 47.9314, 0, 0, 0
7150, 0, 122.885, -86.4015, 46.2847, 0, 0, 0
7151, 0, 125.545, -88.3904, 44.6459, 0, 0, 0
7152, 0, 128.24, -90.3504, 42.9853, 0, 0, 0
7153, 0, 130.969, -92.2806, 41.3214, 0, 0, 0
7154, 0, 133.731, -94.1804, 39.6733, 0, 0, 0
7155, 0, 136.525, -96.0489, 38.0559, 0, 0, 0
7156, 0, 139.352, -97.8856, 36.4482, 0, 0, 0
7157, 0, 142.21, -99.6894, 34.8731, 0, 0, 0
7158, 0, 145.098, -101.46, 33.3503, 0, 0, 0
7159, 0, 148.015, -103.198, 31.8989, 0, 0, 0
7160, 0, 150.962, -104.9, 30.4981, 0, 0, 0
7161, 0, 153.936, -106.567, 29.1642, 0, 0, 0
7162, 0, 156.938, -108.198, 27.9085, 0, 0, 0
7163, 0, 79.775, -50.3916, 79.8985, 0, 0, 0
7164, 0, 81.9186, -52.7103, 79.1161, 0, 0, 0
7165, 0, 84.1028, -55.0152, 78.2416, 0, 0, 0
7166, 0, 86.3274, -57.3055, 77.2792, 0, 0, 0
7167, 0, 88.5922, -59.5801, 76.2281, 0, 0, 0
7168, 0, 90.8965, -61.8383, 75.0906, 0, 0, 0
7169, 0, 93.2403, -64.0792, 73.8694, 0, 0, 0
7170, 0, 95.623, -66.3019, 72.5668, 0, 0, 0
7171, 0, 98.0442, -68.5055, 71.1871, 0, 0, 0
7172, 0, 100.503, -70.6893, 69.7338, 0, 0, 0
7173, 0, 103, -72.8524, 68.2064, 0, 0, 0
7174, 0, 105.534, -74.9939, 66.6272, 0, 0, 0
7175, 0, 108.106, -77.1132, 64.9805, 0, 0, 0
7176, 0, 110.713, -79.2093, 63.2575, 0, 0, 0
7177, 0, 113.356, -81.2816, 61.4949, 0, 0, 0
7178, 0, 116.034, -83.3291, 59.6998, 0, 0, 0
7179, 0, 118.747, -85.3512, 57.8789, 0, 0, 0
7180, 0, 121.494, -87.3471, 56.0067, 0, 0, 0
7181, 0, 124.273, -89.316, 54.128, 0, 0, 0
7182, 0, 127.087, -91.2573, 52.2381, 0, 0, 0
7183, 0, 129.932, -93.1702, 50.3374, 0, 0, 0
7184, 0, 132.809, -95.0539, 48.4472, 0, 0, 0
7185, 0, 135.718, -96.908, 46.5605, 0, 0, 0
7186, 0, 138.656, -98.7317, 44.7256, 0, 0, 0
7187, 0, 141.624, -100.524, 42.9121, 0, 0, 0
7188, 0, 144.622, -102.285, 41.141, 0, 0, 0
7189, 0, 147.647, -104.013, 39.4197, 0, 0, 0
7190, 0, 150.7, -105.709, 37.7428, 0, 0, 0
7191, 0, 153.78, -107.371, 36.1811, 0, 0, 0
7192, 0, 156.886, -108.998, 34.7389, 0, 0, 0
7193, 0, 75.5963, -52.036, 81.7987, 0, 0, 0
7194, 0, 77.9099, -54.3131, 81.3103, 0, 0, 0
7195, 0, 80.2619, -56.5772, 80.7128, 0, 0, 0
7196, 0, 82.6522, -58.8273, 80.0021, 0, 0, 0
7197, 0, 85.0803, -61.0628, 79.1827, 0, 0, 0
7198, 0, 87.546, -63.2826, 78.2566, 0, 0, 0
7199, 0, 90.0488, -65.4861, 77.2267, 0, 0, 0
7200, 0, 92.5886, -67.6723, 76.0983, 0, 0, 0
7201, 0, 95.1647, -69.8406, 74.8684, 0, 0, 0
7202, 0, 97.7769, -71.9901, 73.5463, 0, 0, 0
7203, 0, 100.425, -74.12, 72.1359, 0, 0, 0
7204, 0, 103.108, -76.2296, 70.6436, 0, 0, 0
